"indicat_procedure","airport","SID/STAR","procedure","entry_exit_waypoint","Runway","waypoint","dist(NM)","Rumo(°)","FL_min","FL_max","Fl_exato","Pto_espera","Ang_espera_1","Ang_espera_2","Merge point","way","procedure_set","lat_air","long_air","lat","long"
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","PISTA(SBGR)",5.2,278,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.189227778,-45.385866667
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","ISNAP",6.1,276,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.460033333,-46.578138889
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","GR48",17.7,276,"6",NA,NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.487431,-46.684658
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","AKRER",9.3,276,NA,"8",NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.566514,-46.993986
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","GR219",39.1,21,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.607969444,-47.157255556
161,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-4","UBSOD","28R   28L","UBSOD",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-24.261736111,-47.144188889
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","PISTA(SBGR)",5.2,278,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.189227778,-45.385866667
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","ISNAP",6.1,276,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.460033333,-46.578138889
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","GR48",17.7,276,"6",NA,NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.487431,-46.684658
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","AKRER",9.3,276,NA,"8",NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.566514,-46.993986
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","GR219",6.3,194,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-23.607969444,-47.157255556
162,"SBGR","SID","SID RNAV AKRER 1A RWY 28R   28L-5","MADNI","28R   28L","MADNI",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV AKRER 1A RWY 28R   28L",-23.435556,-46.473056,-24.607483333,-47.009044444
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","PISTA(SBGR)",5,94,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.189227778,-45.385866667
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","AMVUL",3,8,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.399588889,-46.362233333
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","GR222",18,8,NA,"1",NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.372919444,-46.316155556
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","GR217",7.3,32,"1",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.212602778,-46.039958333
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","GR218",19.5,328,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.093288889,-46.016988889
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","GR223",31.7,318,"18",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-22.899194444,-46.300777778
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","GR224",16.1,318,"25",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-22.668630556,-46.816319444
163,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-1","UKBEV","10L","UKBEV",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-22.55130368,-47.076787217
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","PISTA(SBGR)",5,94,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.189227778,-45.385866667
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","AMVUL",3,8,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.399588889,-46.362233333
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","GR222",18,8,NA,"1",NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.372919444,-46.316155556
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","GR217",7.3,32,"1",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.212602778,-46.039958333
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","GR218",12.5,32,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-23.093288889,-46.016988889
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","VUMEV",37.1,36,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-22.886833333,-45.977333333
164,"SBGR","SID","SID RNAV AMVUL 4A RWY 10L-2","NUXEL","10L","NUXEL",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV AMVUL 4A RWY 10L",-23.435556,-46.473056,-22.283086111,-45.821908333
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","ZORZA",2.8,326,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR214",11,326,"24",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.511444444,-47.103708333
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","GR216",24.2,326,"27",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.406908333,-47.267916667
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","LESSA",51.7,294,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.176422222,-47.62815
165,"SBGR","SID","SID RNAV CGO 2A RWY 10R-1","EGEVA","10R","EGEVA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.139760775,-48.561440234
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","ZORZA",2.8,326,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR214",11,326,"24",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.511444444,-47.103708333
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","GR216",24.2,326,"27",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.406908333,-47.267916667
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","LESSA",26.7,277,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.176422222,-47.62815
166,"SBGR","SID","SID RNAV CGO 2A RWY 10R-2","ASETA","10R","ASETA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.285666667,-48.095666667
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","ZORZA",44.2,259,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
167,"SBGR","SID","SID RNAV CGO 2A RWY 10R-3","SOVSI","10R","SOVSI",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2A",-23.435556,-46.473056,-24.105491667,-47.472188889
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","ZORZA",33.1,25,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
168,"SBGR","SID","SID RNAV CGO 2A RWY 10R-4","NIBGA","10R","NIBGA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2A",-23.435556,-46.473056,-24.07883333,-47.23966667
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","ZORZA",38.3,232,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
169,"SBGR","SID","SID RNAV CGO 2A RWY 10R-5","UBSOD","10R","UBSOD",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",5,"SID RNAV CGO 2A",-23.435556,-46.473056,-24.261736111,-47.144188889
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","GR317",3,218,"29","6",NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.465438889,-46.390152778
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","GR318",4.9,218,NA,"7",NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.514338889,-46.40525
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","UGIKI",5,282,NA,NA,NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.593427778,-46.429755556
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","GR212",7.6,283,NA,"16",NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.607502778,-46.519230556
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","CGO",3,259,NA,"1",NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.62746389,-46.654635
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.654755556,-46.700333333
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","ZORZA",55.1,214,NA,NA,NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-23.708166667,-46.793608333
170,"SBGR","SID","SID RNAV CGO 2A RWY 10R-6","MADNI","10R","MADNI",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",6,"SID RNAV CGO 2A",-23.435556,-46.473056,-24.607483333,-47.009044444
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","PISTA(SBGR)",5,276,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.189227778,-45.385866667
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","EVNEB",4.4,198,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.462188889,-46.573402778
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","GR237",4.7,194,"65",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.535758333,-46.567538889
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","VUNVU",5.5,283,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.613219444,-46.556363889
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","CGO",3,259,"1",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.62746389,-46.654635
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.654755556,-46.700333333
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","ZORZA",2.9,38,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.708166667,-46.793608333
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","GR219",19.9,1,"19",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.607969444,-47.157255556
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","UGTIX",22.9,37,"25",NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.281222222,-47.2288
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","LESSA",51.7,294,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.176422222,-47.62815
171,"SBGR","SID","SID RNAV CGO 2B RWY 28L-1","EGEVA","28L","EGEVA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.139760775,-48.561440234
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","PISTA(SBGR)",5,276,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.189227778,-45.385866667
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","EVNEB",4.4,198,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.462188889,-46.573402778
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","GR237",4.7,194,"65",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.535758333,-46.567538889
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","VUNVU",5.5,283,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.613219444,-46.556363889
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","CGO",3,259,"1",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.62746389,-46.654635
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.654755556,-46.700333333
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","ZORZA",2.9,38,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.708166667,-46.793608333
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","GR219",19.9,1,"19",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.607969444,-47.157255556
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","UGTIX",22.9,37,"25",NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.281222222,-47.2288
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","LESSA",26.7,277,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.176422222,-47.62815
172,"SBGR","SID","SID RNAV CGO 2B RWY 28L-2","ASETA","28L","ASETA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.285666667,-48.095666667
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","PISTA(SBGR)",5,276,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.189227778,-45.385866667
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","EVNEB",4.4,198,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.462188889,-46.573402778
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","GR237",4.7,194,"65",NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.535758333,-46.567538889
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","VUNVU",5.5,283,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.613219444,-46.556363889
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","CGO",3,259,"1",NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.62746389,-46.654635
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","GR739",6.1,26,NA,"17",NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.654755556,-46.700333333
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","ZORZA",44.2,259,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.708166667,-46.793608333
173,"SBGR","SID","SID RNAV CGO 2B RWY 28L-3","SOVSI","28L","SOVSI",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",3,"SID RNAV CGO 2B",-23.435556,-46.473056,-24.105491667,-47.472188889
174,"SBGR","SID","SID RNAV CGO 2B RWY 28L-4","NIBGA","28L","PISTA(SBGR)",5,276,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.189227778,-45.385866667
174,"SBGR","SID","SID RNAV CGO 2B RWY 28L-4","NIBGA","28L","EVNEB",4.4,198,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.462188889,-46.573402778
174,"SBGR","SID","SID RNAV CGO 2B RWY 28L-4","NIBGA","28L","GR237",4.7,194,"65",NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.535758333,-46.567538889
174,"SBGR","SID","SID RNAV CGO 2B RWY 28L-4","NIBGA","28L","VUNVU",5.5,283,NA,NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.613219444,-46.556363889
174,"SBGR","SID","SID RNAV CGO 2B RWY 28L-4","NIBGA","28L","CGO",3,259,"1",NA,NA,"Não",NA,NA,"Não",4,"SID RNAV CGO 2B",-23.435556,-46.473056,-23.62746389,-46.654635
